,logFC,t,P.Value,adj.P.Val,B,direction
DNAH9,-3.81238023953223,-8.32380565627606,2.09263575036524e-15,6.41662922608467e-15,24.3613620045257,down
GORAB,0.797107228170503,8.42217901175002,1.0470303312369e-15,3.26421215120798e-15,24.3562244189411,no DE
SERPINB9,-1.32706246477947,-8.43112575475179,9.8287425986323e-16,3.07080523249245e-15,24.3130742678812,down
PLA2G6,1.2417195507698,8.40297040088774,1.19910315194447e-15,3.72584600142061e-15,24.3119643716673,up
NDUFB9,0.868965652428707,8.44507796128327,8.90504768723993e-16,2.78688680499898e-15,24.3105453185924,no DE
IL15,-1.25443643371417,-8.36789374846511,1.53528629341952e-15,4.73658335178909e-15,24.3088058237664,down
PNKP,0.812677582042643,8.42742058592933,1.00895756268468e-15,3.15003409470056e-15,24.2910664859501,no DE
CCNG1,-0.779443469219864,-8.43991537113173,9.2363654972839e-16,2.88918828648852e-15,24.2693096107071,no DE
HLF,-1.92487045502838,-8.40067888817331,1.21864470655322e-15,3.78206080235074e-15,24.2434323978318,down
C15orf57,-0.697389405877564,-8.40582184586775,1.17521904382577e-15,3.65511616777857e-15,24.1989782064306,no DE
CGRRF1,-0.903741325524177,-8.37979453121722,1.41190454428158e-15,4.36315633158232e-15,24.1926523912813,no DE
VAMP8,-0.831592828849972,-8.42797793530956,1.00499066467383e-15,3.13840034235227e-15,24.1885472653545,no DE
IFNAR2,-0.82128368200341,-8.41255310395632,1.12068800314378e-15,3.48967636977978e-15,24.188398697234,no DE
EWSR1,0.60208126986553,8.42657209740856,1.01502638938105e-15,3.16746512514029e-15,24.1876559582099,no DE
SMEK2,0.530104695686543,8.42700355199354,1.01193590418184e-15,3.15857667723089e-15,24.1748574618708,no DE
RELL2,1.45799529781083,8.34236838363038,1.83703411509e-15,5.64482284976066e-15,24.1673177764544,up
ETAA1,0.754944246064913,8.39639670373173,1.25601059010002e-15,3.8952453964015e-15,24.1565156360224,no DE
NAP1L4,0.622890033788142,8.42269819764372,1.04319660488216e-15,3.25303765576928e-15,24.1511642775047,no DE
CISD2,0.618047913729997,8.41401441314734,1.10918459809518e-15,3.45468096885231e-15,24.1445980725961,no DE
KARS,0.655934050129034,8.42029584119131,1.06105321660276e-15,3.30634929702973e-15,24.1372540603581,no DE
USP37,0.698145302060476,8.40099219518739,1.21595440806011e-15,3.77550804540255e-15,24.1366579396528,no DE
SEMA3E,-3.73005462257267,-8.29426758833864,2.57368928992294e-15,7.8565886023297e-15,24.1357894139208,down
ERC2,2.13298448480407,8.28528362684745,2.74061055872625e-15,8.35441087357449e-15,24.059431022465,up
C10orf88,0.595365679848674,8.35677458905365,1.66017632798194e-15,5.11342149284448e-15,24.0588462904797,no DE
GCC2,-0.6525925674608,-8.39421006991946,1.27552585064758e-15,3.95359675613914e-15,24.0565670380434,no DE
LRRC59,0.690541097606904,8.40770238921875,1.15972554187083e-15,3.60951084900099e-15,24.0519219782985,no DE
ITGA4,-1.30221178032746,-8.38793176175553,1.33324124200606e-15,4.12397409550083e-15,24.0451283438841,down
DNAJB12,-0.56032851409521,-8.40449048313323,1.18631157238458e-15,3.68785704246531e-15,24.0364151264936,no DE
GALNT14,4.17526497943391,8.31460660742662,2.23203659927611e-15,6.8296235986295e-15,24.0312331732785,up
LIN7C,0.722174622008519,8.40285093660367,1.20011421517871e-15,3.72809950530868e-15,24.0256389081164,no DE
SGCB,-0.941772794345355,-8.39685427123069,1.25196442281973e-15,3.88362043549597e-15,23.9919588189372,no DE
TRIM23,-0.645693758854994,-8.35153174516244,1.7224999342557e-15,5.30162556451896e-15,23.9830982385709,no DE
CDCA7L,1.14806171286648,8.39320793550709,1.28456965237471e-15,3.98003005833153e-15,23.9777182429375,up
NAA10,0.747624825050507,8.38979741101761,1.31582601019629e-15,4.07396973107059e-15,23.9408708346446,no DE
IL23A,2.58875392387571,8.26445721539504,3.16986396862544e-15,9.63142455316802e-15,23.940268801693,up
HDAC5,-0.712703138866152,-8.38910531683197,1.32226006862475e-15,4.09194788496827e-15,23.9288776735411,no DE
TEX264,-0.641503412423797,-8.39133313031265,1.3016595946006e-15,4.03106546817907e-15,23.9260090587895,no DE
GPR132,-1.2467310127594,-8.30435204106325,2.39827750299815e-15,7.33141123719426e-15,23.9170855704458,down
TRIM37,0.691265762919667,8.38061395075985,1.40377963687693e-15,4.33907620460254e-15,23.9159005834634,no DE
KIF21A,1.41879533370273,8.3762752438449,1.44733208074806e-15,4.4715773712169e-15,23.9087052547361,up
AIM1L,2.48300080228486,8.31047313748131,2.29762832311677e-15,7.02702552092267e-15,23.9002558060843,up
TCEAL7,-1.64082866970306,-8.2626061211665,3.21108988454741e-15,9.75214352829719e-15,23.8656987403305,down
GAD1,4.74254939953837,8.24304339828726,3.68052965064846e-15,1.11363555469864e-14,23.8540196558566,up
LITAF,-0.931136640281774,-8.37506036002716,1.45976498129313e-15,4.50892124460989e-15,23.8346612198292,no DE
ASRGL1,-1.73993359335794,-8.31814091394246,2.17742394514821e-15,6.66721078415803e-15,23.8257416253173,down
ZSWIM7,-0.747180411677873,-8.32266999892553,2.10936802125636e-15,6.46337713630914e-15,23.7929505535017,no DE
PCDHGC3,-1.12524072310757,-8.37175959441606,1.49408043563832e-15,4.61163871331431e-15,23.7917051411297,down
SLC39A13,-0.729786365354439,-8.36285436816184,1.59069282282415e-15,4.90305286191235e-15,23.7853615218528,no DE
SLC7A11,4.07991119870561,8.32892374746369,2.0188425446933e-15,6.19326955620399e-15,23.7776401590751,up
ZYG11B,-0.53667271845435,-8.36140965196668,1.60693873018239e-15,4.95178568308508e-15,23.7727138290429,no DE
GPR115,5.788321509303,8.23224140848403,3.96818887714545e-15,1.19928303321328e-14,23.7678469411346,up
GNL2,0.685718862121727,8.36547969255253,1.56158573127181e-15,4.81544309189351e-15,23.7563858161354,no DE
C14orf37,1.60555353831194,8.26961256969758,3.05778718250655e-15,9.29738368499195e-15,23.728206763753,up
FKBP3,0.845761467584627,8.35931390308058,1.63079768668738e-15,5.02412022322865e-15,23.7219161372897,no DE
SNRNP48,0.755046310449887,8.32746339699976,2.03963154562112e-15,6.25557344958427e-15,23.7153210178933,no DE
